permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/act-biotech,ACT Biotech,biotech,24980000,unknown,USA,CA,SF Bay,san francisco,4,1/1/2008,5/6/2008,10/14/2009,NULL
/company/act-on-software,Act-On Software,software,30000000,unknown,USA,OR,Portland,beaverton,3,1/1/2008,11/15/2010,9/5/2012,NULL
/company/actacell,Actacell,cleantech,9800000,acquired,USA,TX,Austin,austin,3,NULL,7/22/2008,12/29/2010,NULL
/company/actelis-networks,Actelis Networks,network_hosting,57616859,unknown,USA,CA,SF Bay,fremont,6,1/1/1998,1/1/2007,6/24/2013,5/1/2013
/company/actiance,Actiance,software,15600000,unknown,USA,CA,SF Bay,belmont,1,1/1/1998,9/11/2007,9/11/2007,5/1/2012
/company/actifio,Actifio,software,107500000,unknown,USA,MA,Boston,waltham,4,7/1/2009,7/21/2010,3/6/2013,4/9/2012
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,biotech,15600000,acquired,USA,CA,San Diego,san diego,2,NULL,4/28/2005,6/6/2008,NULL
/company/actinium-pharmaceuticals,Actinium Pharmaceuticals,biotech,5141450,unknown,USA,NY,New York,new york,1,1/1/2000,12/31/2012,12/31/2012,NULL
/company/actinobac-biomed,Actinobac Biomed,biotech,600000,unknown,USA,NJ,North Brunswick,north brunswick,2,1/1/2009,3/20/2009,2/21/2013,NULL
/company/action-products-international,Action Products International,consulting,10000000,unknown,USA,NY,New York,new york,1,NULL,5/10/2012,5/10/2012,NULL
/company/actionengine,Action Engine,mobile,58200000,acquired,USA,WA,Seattle,bellevue,5,2/1/2000,5/1/2000,7/1/2007,1/1/2011
/company/activ-financial-systems,ACTIV Financial Systems,software,25000000,unknown,USA,IL,Chicago,chicago,1,1/1/2002,1/20/2010,1/20/2010,NULL
/company/activation-life,Activation Life,biotech,40000,unknown,USA,MN,Minneapolis,bloomington,1,NULL,5/15/2013,5/15/2013,NULL
/company/active-endpoints,Active Endpoints,enterprise,22500000,unknown,USA,MA,Boston,waltham,5,1/1/2003,8/1/2004,9/21/2010,7/24/2012
/company/active-optical-mems,Active Optical MEMS,other,2000000,unknown,USA,CA,SF Bay,fremont,1,NULL,7/20/2007,7/20/2007,NULL
/company/active-semi,Active-Semi,semiconductor,6000000,unknown,USA,TX,Dallas,allen,1,1/1/2004,6/15/2011,6/15/2011,1/1/2012
/company/active-storage,Active Storage,enterprise,8000000,unknown,USA,CA,Los Angeles,torrance,1,10/1/2008,11/17/2009,11/17/2009,9/29/2010
/company/activelifescientific,Active Life Scientific,biotech,500000,unknown,USA,CA,Santa Barbara,santa barbara,1,1/1/2007,5/16/2013,5/16/2013,NULL
/company/activenetwork,ACTIVE Network,software,213900000,unknown,USA,CA,San Diego,san diego,8,8/1/1999,9/1/1999,8/27/2008,9/28/2012
/company/activepath,ActivePath,software,10000000,unknown,USA,NY,New York,new york,1,1/1/2007,9/19/2011,9/19/2011,11/27/2012
/company/activerain,ActiveRain,web,2750000,unknown,USA,WA,Seattle,seattle,1,6/1/2006,1/21/2008,1/21/2008,10/1/2011
/company/activetrak,ActiveTrak,security,500000,unknown,USA,OR,Portland,portland,1,1/1/2007,3/9/2010,3/9/2010,12/20/2010
/company/actividentity,ActivIdentity,software,5422959,acquired,USA,CA,SF Bay,fremont,1,1/1/1985,12/29/2009,12/29/2009,1/26/2011
/company/acton-pharmaceuticals,Acton Pharmaceuticals,biotech,36700005,unknown,USA,MA,Boston,marlborough,4,NULL,12/16/2009,5/21/2013,1/22/2010
/company/acufocus,AcuFocus,hardware,65000000,unknown,USA,CA,Los Angeles,irvine,1,1/1/2001,11/29/2011,11/29/2011,NULL
/company/acumen-holdings,Acumen Holdings,ecommerce,98000000,unknown,USA,AR,Fayetteville,fayetteville,4,1/1/1995,12/20/2010,4/7/2013,9/1/2011
/company/acumen-pharmaceuticals,Acumen Pharmaceuticals,biotech,2200000,unknown,USA,CA,SF Bay,livermore,2,NULL,8/17/2006,5/15/2013,NULL
/company/acumentrics,Acumentrics,NULL,18100000,unknown,USA,MA,Boston,westwood,2,1/1/1994,6/5/2008,9/14/2011,NULL
/company/acusphere,Acusphere,biotech,2500000,unknown,USA,MA,Boston,lexington,1,1/1/1993,2/23/2012,2/23/2012,NULL
/company/acutus-medical,Acutus Medical,biotech,22000000,unknown,USA,CA,San Diego,san diego,2,1/1/2011,8/8/2011,6/25/2013,NULL
/company/acylin-therapeutics,Acylin Therapeutics,biotech,4400000,unknown,USA,WA,Seattle,seattle,1,1/1/2009,1/11/2011,1/11/2011,1/1/2004
/company/ad-infuse,Ad Infuse,advertising,17600000,acquired,USA,CA,SF Bay,san francisco,3,11/1/2005,1/1/2005,1/23/2008,6/9/2011
/company/ad-knights,Ad Knights,advertising,50000,unknown,USA,TX,Houston,houston,1,3/1/2010,3/1/2010,3/1/2010,NULL
/company/ad-ly,Ad.ly,advertising,7500000,unknown,USA,CA,Los Angeles,beverly hills,3,NULL,10/20/2009,5/23/2013,10/11/2012
/company/ad-network-adisn,Adisn,advertising,1000000,acquired,USA,CA,Los Angeles,woodland hills,1,NULL,8/25/2008,8/25/2008,10/23/2012
/company/ad-summos,Ad Summos,advertising,3049999,unknown,USA,NY,New York,new york,1,1/1/2010,3/25/2010,3/25/2010,NULL
/company/adagio-medical,Adagio Medical,biotech,2500001,unknown,USA,CA,Los Angeles,laguna hills,1,1/1/2011,3/29/2013,3/29/2013,NULL
/company/adama-materials,Adama Materials,other,4750000,unknown,USA,NULL,United States - Other,NULL,1,1/1/2008,9/29/2010,9/29/2010,NULL
/company/adamas-pharmaceuticals,Adamas Pharmaceuticals,biotech,82000000,unknown,USA,CA,SF Bay,emeryville,4,1/1/2000,5/1/2005,10/1/2009,NULL
/company/adamis-pharmaceuticals,Adamis Pharmaceuticals,biotech,575000,unknown,USA,CA,San Diego,san diego,1,NULL,4/24/2013,4/24/2013,NULL
/company/adams-arms,Adams Arms,hardware,2700000,unknown,USA,FL,Tampa,palm harbor,1,1/1/2007,7/11/2012,7/11/2012,7/1/2012
/company/adap-tv,Adap.tv,advertising,48500000,unknown,USA,CA,SF Bay,san mateo,5,11/1/2006,2/1/2007,3/28/2011,4/1/2013
/company/adapt-ly,Adaptly,advertising,13200000,unknown,USA,NY,New York,new york,3,4/14/2010,10/1/2010,5/9/2012,12/1/2012
/company/adapt-technologies,Adapt Technologies,NULL,10000000,acquired,USA,CA,Los Angeles,pasadena,1,1/1/2001,6/12/2005,6/12/2005,1/1/2013
/company/adapteva,Adapteva,semiconductor,2354000,unknown,USA,MA,Boston,lexington,2,3/15/2008,10/27/2009,6/7/2012,NULL
/company/adaptive-computing,Adaptive Computing,software,14000000,unknown,USA,UT,Salt Lake City,provo,1,1/1/2001,9/14/2010,9/14/2010,NULL
/company/adaptive-ozone-solutions,Adaptive Ozone Solutions,cleantech,3750000,unknown,USA,KS,Kansas City,lenexa,1,NULL,6/30/2008,6/30/2008,NULL
/company/adaptive-planning,Adaptive Planning,software,84500000,unknown,USA,CA,SF Bay,mountain view,4,4/1/2003,3/1/2007,5/21/2013,NULL
/company/adaptive-tcr,Adaptive TCR,biotech,10350000,unknown,USA,WA,Seattle,seattle,2,1/1/2009,3/26/2010,6/10/2011,NULL
/company/adaptiveblue,AdaptiveBlue,web,24020000,unknown,USA,NY,New York,nyc,4,1/1/2007,2/15/2007,1/11/2012,12/3/2010
/company/adaptivity,Adaptivity,software,20105315,unknown,USA,NC,Charlotte,charlotte,5,1/1/2007,10/5/2010,1/4/2013,10/5/2010
/company/adapx,Adapx,enterprise,30000000,unknown,USA,WA,Seattle,seattle,5,1/1/1999,12/5/2007,4/11/2013,7/1/2012
/company/adara-media,Adara Media,advertising,32400000,unknown,USA,CA,SF Bay,mountain view,3,1/1/2005,2/20/2006,2/21/2013,NULL
/company/adayana,Adayana,NULL,20000000,unknown,USA,IN,Indianapolis,indianapolis,1,1/1/2001,7/4/2007,7/4/2007,NULL
/company/adbrite,adBrite,advertising,40400000,acquired,USA,CA,SF Bay,san francisco,4,1/1/2003,9/1/2004,5/1/2012,6/20/2013
/company/adbuddy,AdBuddy,advertising,75000,unknown,USA,CA,California - Other,NULL,1,6/10/2012,11/1/2012,11/1/2012,10/1/2012
/company/adcade,Adcade,advertising,1500000,unknown,USA,NY,New York,new york,1,12/1/2011,3/6/2013,3/6/2013,12/1/2011
/company/adcentricity,Adcentricity,advertising,2940000,acquired,USA,NY,New York,new york city,1,3/1/2007,6/11/2008,6/11/2008,4/23/2012
/company/adchemy,Adchemy,advertising,119191000,unknown,USA,CA,SF Bay,foster city,7,1/1/2004,2/9/2005,9/21/2011,7/1/2012
/company/adconion-media-group,Adconion Media Group,advertising,114000000,unknown,USA,CA,Los Angeles,santa monica,2,1/1/2005,2/24/2008,5/9/2011,11/8/2011
/company/addepar,Addepar,NULL,15839694,unknown,USA,CA,SF Bay,mountain view,1,1/1/2009,6/15/2011,6/15/2011,NULL
/company/additech,Additech,other,10600000,unknown,USA,TX,Houston,houston,2,1/1/1995,8/9/2006,8/13/2010,8/13/2010
/company/addmybest,AddMyBest,ecommerce,1170000,unknown,USA,NULL,New Jersey,new jersey,1,8/1/2009,1/1/2009,1/1/2009,4/6/2012
/company/addontv,AddonTV,advertising,1000000,unknown,USA,CA,Los Angeles,beverly hills,1,8/1/2009,1/1/2011,1/1/2011,4/1/2011
/company/addoway,Addoway,ecommerce,50000,unknown,USA,CA,SF Bay,san francisco,1,4/1/2010,12/1/2009,12/1/2009,12/30/2010
/company/addthis,AddThis,advertising,58000000,unknown,USA,VA,Washington DC,mclean,6,1/1/2004,5/1/2006,5/10/2011,5/30/2013
/company/adea,Adea,consulting,5000000,unknown,USA,TX,Dallas,irving,1,1/1/1996,1/1/2007,1/1/2007,NULL
/company/adealio,aDealio,web,1500000,unknown,USA,TX,Austin,austin,2,4/1/2010,3/1/2011,8/22/2011,4/1/2010
/company/adecn,AdECN,advertising,3100000,acquired,USA,CA,Santa Barbara,carpinteria,1,1/1/2003,2/1/2006,2/1/2006,1/1/2007
/company/adelavoice,AdelaVoice,web,250000,unknown,USA,MA,Boston,boston,1,1/1/2010,4/27/2010,4/27/2010,11/1/2010
/company/adelja-learning,Adelja Learning,web,505000,unknown,USA,NH,Concord,concord,2,1/1/2010,3/2/2010,5/29/2012,NULL
/company/adelphic-mobile,Adelphic Mobile,mobile,12000000,unknown,USA,MA,Boston,waltham,2,1/1/2010,3/13/2012,12/4/2012,5/1/2013
/company/adenios,Adenios,biotech,460000,unknown,USA,NY,Ithaca,ithaca,1,1/1/2009,1/4/2010,1/4/2010,NULL
/company/adept-cloud,Adept Cloud,NULL,700000,unknown,USA,CA,SF Bay,san mateo,1,6/1/2011,11/1/2012,11/1/2012,11/1/2011
/company/adesso-solutions,Adesso Solutions,software,6000000,unknown,USA,IL,Chicago,rolling meadows,1,1/1/2002,10/25/2010,10/25/2010,10/20/2010
/company/adesto-technologies,Adesto Technologies,semiconductor,8500000,unknown,USA,CA,SF Bay,sunnyvale,2,1/1/2006,6/29/2010,2/14/2013,12/1/2011
/company/adexlink,AdexLink,advertising,2000000,unknown,USA,CA,SF Bay,campbell,1,8/16/2010,6/10/2011,6/10/2011,NULL
/company/adeze,Adeze,advertising,5500000,unknown,USA,CA,SF Bay,san francisco,2,1/1/2005,6/21/2006,4/10/2008,NULL
/company/adfora-inc,"Adfora, Inc.",advertising,720000,unknown,USA,CA,Los Angeles,glendale,1,1/23/2010,3/4/2010,3/4/2010,NULL
/company/adfreeq,adFreeq,advertising,100000,unknown,USA,MO,Saint Louis,columbia,2,7/1/2011,9/19/2012,5/14/2013,6/1/2012
/company/adgent007,AdGent Digital,advertising,5300000,unknown,USA,CA,SF Bay,palo alto,2,1/1/2008,3/27/2008,2/3/2009,1/1/2012
/company/adgrok,AdGrok,advertising,470000,acquired,USA,CA,SF Bay,san francisco,2,5/1/2010,5/1/2010,3/7/2011,4/17/2013
/company/adiana,Adiana,biotech,23000000,acquired,USA,CA,SF Bay,redwood city,1,1/1/1997,8/25/2005,8/25/2005,NULL
/company/adicyte,AdiCyte,biotech,1539402,unknown,USA,AZ,Tucson,tucson,1,NULL,3/12/2013,3/12/2013,NULL
/company/adify,Adify,advertising,27000000,acquired,USA,CA,SF Bay,san bruno,2,8/8/2006,8/1/2006,4/18/2007,7/6/2009
/company/adimab,Adimab,biotech,39682384,unknown,USA,NH,Lebanon,lebanon,9,5/1/2007,7/1/2007,4/3/2012,10/1/2012
/company/adioso,Adioso,web,355000,unknown,USA,CA,SF Bay,san francisco,3,1/1/2008,1/1/2009,4/1/2010,6/2/2011
/company/aditive,ADITIVE,NULL,3301958,unknown,USA,CA,SF Bay,san francisco,1,1/1/2010,8/22/2012,8/22/2012,NULL
/company/adjudica,Adjudica,enterprise,500000,unknown,USA,MO,Saint Louis,saint louis,1,1/1/2008,NULL,NULL,11/1/2010
/company/adknowledge,Adknowledge,advertising,248000000,unknown,USA,MO,Kansas City,kansas city,2,1/1/2004,3/1/2006,1/12/2011,4/8/2013
/company/adlyfe,Adlyfe,biotech,3300000,unknown,USA,MD,Washington DC,rockville,1,1/1/2003,1/17/2006,1/17/2006,NULL
/company/admantx,ADmantX,advertising,4144400,unknown,USA,CT,West Hartford,west hartford,2,11/17/2010,6/8/2011,1/28/2013,9/12/2012
/company/admeld,Admeld,advertising,30000000,acquired,USA,NY,New York,new york,3,10/1/2007,11/10/2008,8/1/2010,12/2/2011
/company/admiral-records-management,Admiral Records Management,consulting,2300000,unknown,USA,AL,Montgomery,montgomery,1,2/3/2006,1/11/2006,1/11/2006,NULL
/company/admitone-security,AdmitOne Security,security,19000000,unknown,USA,WA,Seattle,issaquah,2,1/1/2002,11/9/2005,1/8/2008,10/1/2005
/company/admittance-technologies,Admittance Technologies,NULL,1990000,unknown,USA,TX,Austin,austin,1,1/1/2010,1/19/2013,1/19/2013,2/1/2013
/company/admitted-ly,Admitted.ly,education,40000,unknown,USA,NY,New York,new york,1,1/1/2013,6/3/2013,6/3/2013,6/7/2013
/company/admob,AdMob,advertising,47200000,acquired,USA,CA,SF Bay,mountain view,4,12/1/2006,9/1/2006,1/29/2009,6/13/2013
/company/admobius,AdMobius,advertising,5000000,unknown,USA,CA,SF Bay,san mateo,1,7/1/2011,1/1/2012,1/1/2012,11/1/2012
/company/adnavance-technologies,Adnavance Technologies,biotech,7588201,unknown,USA,CA,San Diego,san diego,2,NULL,11/29/2005,2/26/2008,NULL
/company/adnexus,Adnexus,biotech,42500000,unknown,USA,MA,Boston,waltham,2,1/1/2002,6/26/2006,8/7/2007,9/24/2007
/company/adocu-com,Adocu.com,network_hosting,500000,unknown,USA,CA,Sacramento,davis,1,5/27/2008,NULL,NULL,NULL
/company/adometry,Adometry,advertising,37450003,unknown,USA,TX,Austin,austin,7,1/1/2005,1/1/2007,1/21/2013,1/21/2013
/company/adomo,Adomo,public_relations,22000000,unknown,USA,CA,SF Bay,cupertino,2,8/1/1999,11/1/1999,6/28/2007,6/1/2002
/company/adotube,AdoTube,advertising,1230000,acquired,USA,NY,New York,new york,2,2/26/2007,7/31/2007,4/1/2008,7/12/2011
/company/adr-sales-concepts,ADR Sales & Concepts,other,100000,unknown,USA,CA,Los Angeles,santa monica,2,1/1/2008,11/1/2010,5/1/2012,11/6/2010
/company/adready,AdReady,advertising,17300000,unknown,USA,WA,Seattle,seattle,3,1/1/2006,7/1/2007,4/30/2010,NULL
/company/adrise,adRise,games_video,2000000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2010,10/16/2012,10/16/2012,9/21/2011
/company/adrocket,AdRocket,advertising,1000000,unknown,USA,CA,SF Bay,san francisco,1,2/1/2008,5/15/2009,5/15/2009,9/1/2009
/company/adroll-semantic-sugar-inc,AdRoll,advertising,19000000,unknown,USA,CA,SF Bay,san francisco,3,3/1/2007,3/1/2006,7/11/2012,6/1/2013
/company/ads-b-technologies,ADS-B Technologies,other,200000,unknown,USA,AK,Anchorage,anchorage,1,1/1/2004,7/2/2013,7/2/2013,NULL
/company/adsage,adSage,search,20000000,unknown,USA,WA,Seattle,bellevue,1,1/1/2007,10/3/2011,10/3/2011,9/19/2011
/company/adspace-networks,Adspace Networks,advertising,75000,unknown,USA,NY,New York,new york,1,1/1/1998,5/11/2010,5/11/2010,1/1/2005
/company/adstage,AdStage,web,1500000,unknown,USA,CA,SF Bay,san francisco,2,5/1/2012,3/1/2013,6/21/2013,6/21/2013
/company/adstruc,ADstruc,advertising,1118000,unknown,USA,NY,New York,new york city,2,7/15/2010,8/5/2010,9/28/2010,10/31/2012
/company/adteractive,Adteractive,advertising,5100000,unknown,USA,CA,SF Bay,san francisco,1,NULL,1/19/2011,1/19/2011,1/19/2011
/company/adtile,Adtile,advertising,2700000,unknown,USA,CA,Los Angeles,los angeles,1,NULL,5/7/2013,5/7/2013,NULL
/company/adtuition,Adtuitive,advertising,1300000,acquired,USA,NY,New York,new york,1,7/1/2008,2/1/2009,2/1/2009,12/18/2009
/company/aductions,Aductions,web,100000,acquired,USA,CA,SF Bay,san jose,1,3/16/2007,7/5/2007,7/5/2007,6/1/2008
/company/adultspace,AdultSpace,web,2300000,unknown,USA,GA,Liburn,liburn,2,1/1/2006,3/10/2009,3/10/2009,6/11/2011
/company/adura-technologies,Adura Technologies,cleantech,25500000,acquired,USA,CA,SF Bay,san francisco,3,1/1/2008,10/16/2008,4/26/2012,12/22/2011
/company/aduro-biotech,Aduro BioTech,biotech,51323536,unknown,USA,CA,SF Bay,berkeley,3,1/1/2000,4/20/2011,2/12/2013,NULL
/company/advaliant,Advaliant,advertising,100000,unknown,USA,NY,New York,new york,1,4/16/2013,4/1/2004,4/1/2004,5/30/2009
/company/advanced-animal-diagnostics,Advanced Animal Diagnostics,biotech,17000000,unknown,USA,NC,Raleigh-Durham,durham,2,NULL,3/15/2011,4/10/2013,6/1/2011
/company/advanced-battery-concepts,Advanced Battery Concepts,cleantech,1210000,unknown,USA,MI,CLARE,clare,1,NULL,1/8/2013,1/8/2013,NULL
/company/advanced-bioenergy,Advanced BioEnergy,biotech,7746327,unknown,USA,MN,Minneapolis,minneapolis,1,1/1/2005,12/30/2009,12/30/2009,NULL
/company/advanced-biohealing,Advanced BioHealing,biotech,33500000,acquired,USA,CT,Westport,westport,2,1/1/2003,11/21/2005,2/27/2007,5/5/2011
/company/advanced-cardiac-therapeutics,Advanced Cardiac Therapeutics,biotech,5000000,unknown,USA,CA,Los Angeles,laguna beach,1,1/1/2007,1/11/2010,1/11/2010,NULL
/company/advanced-catheter-therapies,Advanced Catheter Therapies,biotech,3000000,unknown,USA,TN,Chattanooga,chattanooga,1,1/1/2008,6/5/2013,6/5/2013,NULL
/company/advanced-cell-diagnostics,Advanced Cell Diagnostics,biotech,17400000,unknown,USA,CA,SF Bay,hayward,2,1/1/2007,9/3/2009,11/1/2012,NULL
/company/advanced-cell-technology,Advanced Cell Technology,biotech,27777000,unknown,USA,CA,Los Angeles,santa monica,2,1/1/2007,11/12/2009,1/2/2011,1/3/2011
/company/advanced-chip-express,Advanced Chip Express,security,1900000,unknown,USA,CA,SF Bay,santa clara,1,NULL,4/2/2007,4/2/2007,NULL
/company/advanced-commerce-technologies,Advanced Commerce Technologies,ecommerce,30000,unknown,USA,NY,New York,new york,1,10/20/2011,10/10/2011,10/10/2011,10/20/2011
/company/advanced-diamond-technologies,Advanced Diamond Technologies,semiconductor,5200000,unknown,USA,IL,Chicago,romeoville,1,NULL,7/14/2011,7/14/2011,12/1/2003
/company/advanced-electron-beams,Advanced Electron Beams,cleantech,14200000,unknown,USA,MA,Boston,wilmington,1,1/1/2005,8/4/2009,8/4/2009,3/24/2011
/company/advanced-icu-care,Advanced ICU Care,biotech,10000000,unknown,USA,MO,Saint Louis,saint louis,2,1/1/2004,1/6/2010,11/29/2011,5/1/2013
/company/advanced-inquiry-systems-inc,Advanced Inquiry Systems Inc.,semiconductor,18562500,unknown,USA,OR,Portland,hillsboro,4,1/1/1999,11/17/2005,5/22/2013,NULL
/company/advanced-magnet-lab,Advanced Magnet Lab,software,2130000,unknown,USA,FL,palm bay,palm bay,1,1/1/1995,12/18/2009,12/18/2009,NULL
/company/advanced-marketing-media-group,Advanced Marketing & Media Group,software,500000,unknown,USA,CT,New York,stamford,1,2/1/2007,2/15/2007,2/15/2007,NULL
/company/advanced-medical-isotope,ADVANCED MEDICAL ISOTOPE,biotech,525000,unknown,USA,WA,Kennewick,kennewick,1,NULL,5/3/2013,5/3/2013,NULL
/company/advanced-numicro-systems,Advanced Numicro Systems,hardware,10000,unknown,USA,CA,SF Bay,milpitas,1,1/1/2002,10/1/2009,10/1/2009,NULL
/company/advanced-plasma-therapies,Advanced Plasma Therapies,biotech,500000,unknown,USA,NJ,Philadelphia,lawrenceville,1,1/1/2010,4/8/2013,4/8/2013,NULL
/company/advanced-power-projects,Advanced Power Projects,cleantech,13000000,unknown,USA,CA,SF Bay,fremont,1,1/1/2009,3/18/2008,3/18/2008,NULL
/company/advanced-proteome-therapeutics,Advanced Proteome Therapeutics,biotech,850050,unknown,USA,MA,Boston,boston,2,NULL,2/4/2013,2/28/2013,NULL
/company/advanced-search-laboratories,Advanced Search Laboratories,advertising,25000,unknown,USA,TX,Dallas,dallas,1,NULL,5/23/2013,5/23/2013,NULL
/company/advanced-sports-logic,Advanced Sports Logic,games_video,83606,unknown,USA,NH,Rochester,rochester,1,1/1/2009,5/14/2013,5/14/2013,NULL
/company/advanced-tec-materials,Advanced-Tec Materials,cleantech,335000,unknown,USA,PA,West Hazleton,west hazleton,1,6/1/2004,3/20/2008,3/20/2008,NULL
/company/advanced-telesensors,Advanced TeleSensors,hardware,250000,unknown,USA,CA,Los Angeles,pasadena,1,1/1/2008,1/1/2010,1/1/2010,1/1/2011
/company/advandx,AdvanDx,biotech,10200000,unknown,USA,MA,Boston,woburn,2,1/1/2002,10/12/2009,10/29/2012,4/1/2012
/company/advantagene,Advantagene,biotech,500000,unknown,USA,MA,Boston,auburndale,1,NULL,5/25/2011,5/25/2011,NULL
/company/advebs,Advebs,software,980000,unknown,USA,CA,SF Bay,sunnyvale,1,NULL,12/5/2008,12/5/2008,NULL
/company/adventenna,AdventEnna,public_relations,4560000,unknown,USA,CA,SF Bay,santa clara,1,NULL,6/25/2007,6/25/2007,NULL
/company/adventrx-pharmaceuticals,ADVENTRX Pharmaceuticals,biotech,22500000,unknown,USA,CA,San Diego,san diego,1,NULL,1/7/2011,1/7/2011,NULL
/company/adventuredrop,AdventureDrop,web,100000,unknown,USA,CA,SF Bay,san jose,1,1/1/2008,5/1/2008,5/1/2008,NULL
/company/advercar,AdverCar,advertising,2000000,unknown,USA,CA,SF Bay,san francisco,1,NULL,10/30/2012,10/30/2012,10/31/2012
/company/advice-company,Advice Company,legal,1000000,unknown,USA,CA,SF Bay,sausalito,2,1/1/1992,3/17/1995,1/1/2005,2/1/2000
/company/adviceiq,AdviceIQ,consulting,5000000,unknown,USA,NY,New York,new york,1,NULL,4/8/2013,4/8/2013,NULL
/company/adxpose,AdXpose,advertising,22800000,acquired,USA,WA,Seattle,seattle,3,1/1/2005,2/1/2007,4/4/2011,8/3/2011
/company/adynxx,Adynxx,biotech,4800000,unknown,USA,CA,SF Bay,san francisco,1,1/1/2007,1/11/2011,1/11/2011,1/1/2012
/company/adyounet,AdYouNet,advertising,1400000,unknown,USA,CA,SF Bay,palo alto,2,1/1/2006,1/1/2007,4/30/2008,NULL
/company/adype-llc,Adype,advertising,250000,unknown,USA,NJ,Edgewater,edgewater,1,9/17/2011,1/1/2011,1/1/2011,NULL
/company/adzerk,Adzerk,advertising,650000,unknown,USA,NC,Raleigh-Durham,durham,1,1/1/2009,7/12/2011,7/12/2011,5/30/2013
/company/adzilla,Adzilla,web,10250000,unknown,USA,CA,SF Bay,brisbane,1,NULL,8/1/2007,8/1/2007,NULL
/company/aegea-medical,AEGEA Medical,biotech,19300600,unknown,USA,CA,SF Bay,redwood city,2,1/1/2007,6/30/2011,5/20/2013,NULL
/company/aegerion-pharmaceuticals,Aegerion Pharmaceuticals,biotech,1500000,ipo,USA,NJ,Bridgewater,bridgewater,1,1/1/2005,10/11/2010,10/11/2010,6/1/2011
/company/aegis-identity-software,Aegis Identity Software,software,2525000,unknown,USA,CO,Denver,englewood,3,10/1/2011,8/15/2011,6/12/2013,10/1/2011
