permalink,name,entity_type,category_code,raised_amount_usd,funded_at,funding_round_type,status,country_code,state_code,region,city
/company/moonshado,Moonshado,Company,mobile,1000000,12/9/2009,angel,unknown,USA,IL,Chicago,chicago
/company/moonshoot,Moonshoot,Company,web,6600000,2/18/2010,venture,unknown,USA,CA,SF Bay,palo alto
/company/moontoast,Moontoast,Company,advertising,6000000,1/5/2012,venture,unknown,USA,MA,Boston,andover
/company/moontoast,Moontoast,Company,advertising,5000000,1/14/2013,series-b,unknown,USA,MA,Boston,andover
/company/moovweb,Moovweb,Company,mobile,700000,1/1/2009,angel,unknown,USA,CA,SF Bay,san francisco
/company/moovweb,Moovweb,Company,mobile,16000000,3/28/2013,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mophie,Mophie,Company,hardware,1000000,8/1/2006,venture,acquired,USA,CA,Los Angeles,santa ana
/company/mopix-2,MoPix,Company,games_video,50000,10/1/2011,angel,unknown,USA,CA,Los Angeles,los angeles
/company/mopix-2,MoPix,Company,games_video,18000,10/1/2011,angel,unknown,USA,CA,Los Angeles,los angeles
/company/moprise,Moprise,Company,mobile,500000,7/8/2011,angel,unknown,USA,WA,Seattle,seattle
/company/mopub,MoPub,Company,mobile,6500000,7/12/2011,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mopub,MoPub,Company,mobile,12000000,9/20/2012,series-b,unknown,USA,CA,SF Bay,san francisco
/company/morcom-international,Morcom International,Company,mobile,100000,1/1/1984,angel,unknown,USA,VA,Washington DC,chantilly
/company/moremagic-solutions,MoreMagic Solutions,Company,software,4125000,6/29/2005,series-c+,acquired,USA,MA,Boston,newton
/company/morph-labs,Morphlabs,Company,enterprise,1500000,3/27/2008,venture,unknown,USA,CA,Los Angeles,manhattan beach
/company/morph-labs,Morphlabs,Company,enterprise,5500000,7/14/2010,series-b,unknown,USA,CA,Los Angeles,manhattan beach
/company/morph-labs,Morphlabs,Company,enterprise,5000000,9/6/2011,series-c+,unknown,USA,CA,Los Angeles,manhattan beach
/company/morpho-technologies,Morpho Technologies,Company,semiconductor,1540000,2/24/2008,venture,unknown,USA,CA,Los Angeles,irvine
/company/morpho-technologies,Morpho Technologies,Company,semiconductor,10000000,4/18/2005,series-c+,unknown,USA,CA,Los Angeles,irvine
/company/mortar-data,Mortar,Company,software,1800000,7/23/2012,series-a,unknown,USA,NY,New York,new york
/company/mosaic-storage-systems,Mosaic Storage Systems,Company,other,875000,2/28/2013,series-a,unknown,USA,NH,Nashua,nashua
/company/moseo,Moseo (SeniorHomes.com),Company,web,1600000,6/1/2010,series-a,unknown,USA,WA,Seattle,seattle
/company/moseo,Moseo (SeniorHomes.com),Company,web,1100000,3/12/2010,series-a,unknown,USA,WA,Seattle,seattle
/company/moseo,Moseo (SeniorHomes.com),Company,web,3000000,7/26/2011,series-b,unknown,USA,WA,Seattle,seattle
/company/mosoro,Mosoro,Company,hardware,1500000,1/31/2012,series-a,unknown,USA,CO,Denver,golden
/company/mota-motors,MOTA Motors,Company,web,4500000,3/1/2008,series-a,unknown,USA,CA,Venice,venice
/company/mota-motors,MOTA Motors,Company,web,5000000,7/1/2011,venture,unknown,USA,CA,Venice,venice
/company/motally,Motally,Company,mobile,750000,4/6/2010,other,acquired,USA,CA,SF Bay,san francisco
/company/moteiv,Moteiv,Company,other,3850000,10/31/2006,series-a,unknown,USA,CA,SF Bay,redwood city
/company/motherknows,MotherKnows,Company,web,1600000,4/15/2011,series-a,unknown,USA,CA,SF Bay,palo alto
/company/motherknows,MotherKnows,Company,web,1700000,7/13/2011,series-a,unknown,USA,CA,SF Bay,palo alto
/company/motif-biosciences,Motif BioSciences,Company,biotech,1000000,4/5/2007,series-c+,unknown,USA,NY,New York,new york
/company/motif-biosciences,Motif BioSciences,Company,biotech,1870000,3/2/2006,venture,unknown,USA,NY,New York,new york
/company/motif-investing,Motif Investing,Company,web,6000000,7/7/2011,series-a,unknown,USA,CA,SF Bay,san mateo
/company/motif-investing,Motif Investing,Company,web,20000000,7/25/2011,series-b,unknown,USA,CA,SF Bay,san mateo
/company/motif-investing,Motif Investing,Company,web,25000000,4/12/2013,series-c+,unknown,USA,CA,SF Bay,san mateo
/company/motion-computing,Motion Computing,Company,public_relations,6000000,12/23/2008,venture,unknown,USA,TX,Austin,austin
/company/motion-computing,Motion Computing,Company,public_relations,5599995,12/30/2009,venture,unknown,USA,TX,Austin,austin
/company/motionbox,Motionbox,Company,games_video,4200000,9/1/2006,series-a,acquired,USA,NY,New York,new york
/company/motionbox,Motionbox,Company,games_video,7000000,12/1/2007,series-b,acquired,USA,NY,New York,new york
/company/motionbox,Motionbox,Company,games_video,6000000,1/14/2009,series-c+,acquired,USA,NY,New York,new york
/company/motionsoft,Motionsoft,Company,software,5500000,8/31/2010,venture,unknown,USA,MD,Washington DC,rockville
/company/motionsoft,Motionsoft,Company,software,2000000,7/13/2011,venture,unknown,USA,MD,Washington DC,rockville
/company/motista,Motista,Company,enterprise,4500000,3/23/2011,series-a,unknown,USA,CA,SF Bay,san mateo
/company/motivano,Motivano,Company,NULL,750000,1/14/2005,venture,unknown,USA,FL,Tampa,tampa
/company/motopia,Motopia,Company,mobile,15000000,5/2/2011,venture,unknown,USA,CA,Los Angeles,los angeles
/company/motorator,Motorator,Company,ecommerce,160000,12/1/2007,angel,unknown,USA,CA,Los Angeles,marina del rey
/company/motostrano,Motostrano,Company,web,150000,1/1/2005,angel,unknown,USA,CA,SF Bay,redwood city
/company/motwin,MOTWIN,Company,mobile,1350000,6/1/2010,angel,unknown,USA,CA,SF Bay,palo alto
/company/motwin,MOTWIN,Company,mobile,5353600,12/9/2011,series-a,unknown,USA,CA,SF Bay,palo alto
/company/mount-knowledge-usa,Mount Knowledge USA,Company,enterprise,1350000,10/16/2009,venture,unknown,USA,MI,Detroit,novi
/company/mount-wachusett-community-college,Mount Wachusett Community College,Company,education,640000,6/7/2013,other,unknown,USA,NULL,Kansas City,gardner
/company/movable,Movable,Company,mobile,1900000,6/4/2013,series-a,unknown,USA,OH,Cleveland,brecksville
/company/movableink,MovableInk,Company,software,1300000,7/13/2011,series-a,unknown,USA,NY,New York,new york
/company/movableink,MovableInk,Company,software,11000000,5/8/2013,series-b,unknown,USA,NY,New York,new york
/company/movaris,Movaris,Company,software,6000000,8/15/2006,series-c+,unknown,USA,CA,SF Bay,san jose
/company/movaris,Movaris,Company,software,10000000,3/1/2005,series-c+,unknown,USA,CA,SF Bay,san jose
/company/movatu,Movatu,Company,software,150000,1/1/2013,angel,unknown,USA,CA,SF Bay,walnut creek
/company/movaya,Movaya,Company,software,500000,1/1/2007,angel,acquired,USA,WA,Seattle,seattle
/company/movaz-networks,Movaz Networks,Company,public_relations,20000000,1/26/2006,venture,unknown,USA,GA,Atlanta,norcross
/company/moveline,Moveline,Company,web,1500000,10/31/2012,series-a,unknown,USA,NY,New York,new york
/company/moveline,Moveline,Company,web,250000,12/22/2011,angel,unknown,USA,NY,New York,new york
/company/moven,Moven,Company,ecommerce,2410000,8/11/2012,series-a,unknown,USA,NY,New York,new york
/company/movenetworks,Move Networks,Company,software,11300000,12/1/2006,series-a,acquired,USA,CA,Los Angeles,irvine
/company/movenetworks,Move Networks,Company,software,34000000,10/1/2007,series-b,acquired,USA,CA,Los Angeles,irvine
/company/movenetworks,Move Networks,Company,software,46000000,4/14/2008,series-c+,acquired,USA,CA,Los Angeles,irvine
/company/moverati,Moverati,Company,games_video,2150000,1/1/2010,series-a,unknown,USA,TX,Dallas,grapevine
/company/movero-technology,Movero Technology,Company,public_relations,992316,3/23/2010,venture,unknown,USA,TX,Austin,austin
/company/movero-technology,Movero Technology,Company,public_relations,5000000,6/14/2007,series-a,unknown,USA,TX,Austin,austin
/company/moviepass,MoviePass,Company,games_video,1500000,2/23/2011,series-a,unknown,USA,NY,New York,new york
/company/movigo,Movigo,Company,mobile,50000,2/18/2013,angel,unknown,USA,CA,SF Bay,san francisco
/company/movik-networks,Movik Networks,Company,mobile,8500000,11/24/2009,series-b,unknown,USA,MA,Boston,littleton
/company/movik-networks,Movik Networks,Company,mobile,7500000,2/1/2008,series-a,unknown,USA,MA,Boston,littleton
/company/movik-networks,Movik Networks,Company,mobile,3000000,12/29/2010,other,unknown,USA,MA,Boston,littleton
/company/movik-networks,Movik Networks,Company,mobile,25000000,3/31/2011,series-c+,unknown,USA,MA,Boston,littleton
/company/moving-off-campus,Moving Off Campus,Company,public_relations,1750000,2/1/2013,series-a,unknown,USA,MO,Saint Louis,saint louis
/company/movinghealth,MovingHealth,Company,software,1500000,3/15/2007,series-a,unknown,USA,MA,Boston,cambridge
/company/movitas-mobile,Movitas Mobile,Company,mobile,3000000,7/21/2010,series-a,unknown,USA,PA,Philadelphia,bryn mawr
/company/movity-com,Movity,Company,web,1300000,9/18/2010,venture,acquired,USA,CA,SF Bay,san francisco
/company/movius-interactive,Movius Interactive,Company,mobile,26728460,6/14/2013,private-equity,unknown,USA,GA,Atlanta,atlanta
/company/mowgli,MOWGLI,Company,games_video,550000,1/5/2012,angel,unknown,USA,GA,Atlanta,atlanta
/company/moxie-jean,Moxie Jean,Company,ecommerce,75000,6/1/2012,angel,unknown,USA,IL,Chicago,arlington heights
/company/moxie-software,"Moxie Software, Inc.",Company,software,10000000,5/5/2009,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/moxie-software,"Moxie Software, Inc.",Company,software,20000000,3/7/2007,venture,unknown,USA,CA,SF Bay,mountain view
/company/moxsie,Moxsie,Company,ecommerce,1000000,6/27/2008,series-a,unknown,USA,CA,SF Bay,palo alto
/company/moxsie,Moxsie,Company,ecommerce,3700000,7/12/2010,venture,unknown,USA,CA,SF Bay,palo alto
/company/moz,Moz,Company,search,1250000,9/1/2007,series-a,unknown,USA,WA,Seattle,seattle
/company/moz,Moz,Company,search,18000000,5/1/2012,series-b,unknown,USA,WA,Seattle,seattle
/company/mozenda,Mozenda,Company,web,500000,8/24/2010,angel,unknown,USA,UT,Salt Lake City,orem
/company/mozes,Mozes,Company,mobile,5800000,2/22/2007,series-a,unknown,USA,CA,SF Bay,palo alto
/company/mozes,Mozes,Company,mobile,11500000,5/1/2008,series-b,unknown,USA,CA,SF Bay,palo alto
/company/mozilla,Mozilla,Company,web,2000000,7/15/2003,venture,unknown,USA,CA,SF Bay,mountain view
/company/mozilla,Mozilla,Company,web,300000,1/1/2005,angel,unknown,USA,CA,SF Bay,mountain view
/company/moziy,moziy,Company,web,1000000,5/29/2013,venture,unknown,USA,CA,SF Bay,san francisco
/company/mozy,Mozy,Company,public_relations,1900000,5/1/2005,series-a,acquired,USA,UT,Salt Lake City,american fork
/company/mpay-gateway,mPay Gateway,Company,software,6750000,9/1/2008,series-a,unknown,USA,MN,Minneapolis,minneapolis
/company/mpex-pharmaceuticals,Mpex Pharmaceuticals,Company,biotech,32000000,8/9/2005,series-b,unknown,USA,CA,San Diego,san diego
/company/mpgomatic-com,MPGomatic.com,Company,web,10000,6/1/2007,angel,unknown,USA,NJ,Skillman,skillman
/company/mplayit,AppTap,Company,mobile,4000000,1/12/2012,venture,unknown,USA,VA,Washington DC,reston
/company/mplayit,AppTap,Company,mobile,750000,6/19/2013,other,unknown,USA,VA,Washington DC,reston
/company/mportal,mPortal,Company,mobile,4000000,9/26/2005,venture,unknown,USA,VA,Washington DC,mclean
/company/mpower-mobile,MPOWER Mobile,Company,mobile,5000000,10/28/2009,venture,unknown,USA,TX,Austin,austin
/company/mpowerplayer,mpowerplayer,Company,mobile,2500000,9/10/2008,series-a,unknown,USA,VA,Washington DC,reston
/company/mptrax,MPTrax,Company,web,350000,1/1/2007,angel,unknown,USA,MD,Baltimore,baltimore
/company/mpv,MPV,Company,NULL,14000000,3/29/2006,venture,unknown,USA,TX,Austin,austin
/company/mr-number,Mr. Number,Company,mobile,3641336,8/2/2011,series-a,unknown,USA,CA,SF Bay,san mateo
/company/mr-youth,Mr. Youth,Company,advertising,100000,10/1/2002,angel,acquired,USA,NY,New York,new york
/company/mr-youth,Mr. Youth,Company,advertising,15000000,2/1/2009,series-a,acquired,USA,NY,New York,new york
/company/mri-interventions,MRI Interventions,Company,biotech,11042021,2/7/2013,private-equity,unknown,USA,TN,Memphis,memphis
/company/msi-security,MSI Security,Company,security,70000,2/11/2013,angel,unknown,USA,VA,Washington DC,mclean
/company/mskynet,SPARQ,Company,mobile,550000,8/6/2010,angel,unknown,USA,WA,Seattle,seattle
/company/mskynet,SPARQ,Company,mobile,651000,6/26/2013,series-a,unknown,USA,WA,Seattle,seattle
/company/msm-protein-technologies,MSM Protein Technologies,Company,biotech,250000,10/25/2012,angel,unknown,USA,MA,Boston,woburn
/company/msnap,mSnap,Company,mobile,5000000,6/1/2006,series-a,acquired,USA,CO,Denver,denver
/company/mspot,mSpot,Company,NULL,2330000,8/1/2005,series-a,acquired,USA,CA,SF Bay,palo alto
/company/mtpv,MTPV,Company,semiconductor,6500000,9/6/2011,series-b,unknown,USA,TX,Austin,austin
/company/mtpv,MTPV,Company,semiconductor,3250000,1/26/2012,series-b,unknown,USA,TX,Austin,austin
/company/mtraks,mTraks,Company,web,550000,5/1/2007,angel,unknown,USA,CA,San Diego,san diego
/company/mu-dynamics,Mu Dynamics,Company,network_hosting,10000000,5/19/2008,series-c+,acquired,USA,CA,SF Bay,sunnyvale
/company/mu-dynamics,Mu Dynamics,Company,network_hosting,4000000,1/1/2005,series-a,acquired,USA,CA,SF Bay,sunnyvale
/company/mu-dynamics,Mu Dynamics,Company,network_hosting,10000000,6/27/2006,series-b,acquired,USA,CA,SF Bay,sunnyvale
/company/mu-sigma,Mu Sigma,Company,consulting,25000000,6/6/2011,series-c+,unknown,USA,IL,Chicago,northbrook
/company/mu-sigma,Mu Sigma,Company,consulting,108000000,12/28/2011,series-c+,unknown,USA,IL,Chicago,northbrook
/company/mubi,MUBI,Company,games_video,750000,8/1/2007,series-a,unknown,USA,CA,SF Bay,palo alto
/company/mubi,MUBI,Company,games_video,2400000,1/9/2011,series-c+,unknown,USA,CA,SF Bay,palo alto
/company/mulesource,MuleSoft,Company,enterprise,4000000,10/1/2006,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mulesource,MuleSoft,Company,enterprise,12500000,5/22/2007,series-b,unknown,USA,CA,SF Bay,san francisco
/company/mulesource,MuleSoft,Company,enterprise,12000000,3/30/2010,series-c+,unknown,USA,CA,SF Bay,san francisco
/company/mulesource,MuleSoft,Company,enterprise,15000000,5/18/2012,series-c+,unknown,USA,CA,SF Bay,san francisco
/company/mulesource,MuleSoft,Company,enterprise,37000000,4/3/2013,private-equity,unknown,USA,CA,SF Bay,san francisco
/company/multigig,Multigig,Company,semiconductor,12500000,5/12/2008,series-b,acquired,USA,CA,SF Bay,scotts valley
/company/multigig,Multigig,Company,semiconductor,15391054,1/22/2010,venture,acquired,USA,CA,SF Bay,scotts valley
/company/multigig,Multigig,Company,semiconductor,10000000,12/22/2010,series-c+,acquired,USA,CA,SF Bay,scotts valley
/company/multispan,Multispan,Company,biotech,600000,10/1/2007,series-b,unknown,USA,CA,SF Bay,hayward
/company/multistat,Multistat,Company,other,740000,1/1/2007,series-a,unknown,USA,CA,Los Angeles,san clemente
/company/mumboe,Mumboe,Company,software,4500000,10/1/2006,series-a,unknown,USA,TX,Austin,austin
/company/munchaway,MunchAway,Company,ecommerce,600000,1/20/2010,venture,unknown,USA,CO,Denver,greenwood village
/company/munchery-2,Munchery,Company,web,4000000,11/9/2012,series-a,unknown,USA,CA,SF Bay,san francisco
/company/munchkin,Munchkin,Company,ecommerce,45000000,4/14/2010,venture,unknown,USA,CA,North Hills,north hills
/company/murfie,Murfie,Company,ecommerce,1400000,1/25/2012,venture,unknown,USA,WI,Madison,madison
/company/musclepharm,MusclePharm,Company,biotech,1000000,12/20/2012,other,unknown,USA,CO,Denver,denver
/company/musestorm,MuseStorm,Company,web,1000000,7/1/2007,series-a,unknown,USA,CA,SF Bay,sunnyvale
/company/musestorm,MuseStorm,Company,web,429763,1/1/2006,angel,unknown,USA,CA,SF Bay,sunnyvale
/company/museum-of-science,Museum of Science,Company,NULL,1000000,9/12/2012,other,unknown,USA,MA,Boston,boston
/company/music-dealers,Music Dealers,Company,games_video,3050000,8/25/2010,series-b,unknown,USA,IL,Chicago,chicago
/company/music-dealers,Music Dealers,Company,games_video,2180000,12/21/2011,series-b,unknown,USA,IL,Chicago,chicago
/company/music-mastermind,Music Mastermind,Company,games_video,4850000,2/24/2010,series-a,unknown,USA,CA,Los Angeles,calabasas
/company/music-mastermind,Music Mastermind,Company,games_video,10800000,5/19/2011,series-b,unknown,USA,CA,Los Angeles,calabasas
/company/music-mastermind,Music Mastermind,Company,games_video,11355301,4/15/2013,venture,unknown,USA,CA,Los Angeles,calabasas
/company/musicgremlin,MusicGremlin,Company,hardware,3000000,12/1/2003,series-a,acquired,USA,NULL,TBD,NULL
/company/musicgremlin,MusicGremlin,Company,hardware,8600000,2/1/2005,series-b,acquired,USA,NULL,TBD,NULL
/company/musichype,MusicHype,Company,software,135000,2/1/2010,angel,unknown,USA,NY,New York,brooklyn
/company/musichype,MusicHype,Company,software,450000,12/1/2010,angel,unknown,USA,NY,New York,brooklyn
/company/musichype,MusicHype,Company,software,415000,2/1/2012,angel,unknown,USA,NY,New York,brooklyn
/company/musicintelligencesolutions,Music Intelligence Solutions,Company,web,7000000,12/10/2006,series-a,unknown,USA,NULL,TBD,NULL
/company/musicip,MusicIP,Company,NULL,2000000,6/1/2006,venture,unknown,USA,CA,Los Angeles,monrovia
/company/musicshake,Musicshake,Company,games_video,1000000,8/1/2006,series-a,unknown,USA,CA,Los Angeles,los angeles
/company/musicshake,Musicshake,Company,games_video,2500000,9/1/2007,series-b,unknown,USA,CA,Los Angeles,los angeles
/company/musicsiren,MusicSiren,Company,education,200000,12/1/2012,angel,unknown,USA,CA,Los Angeles,los angeles
/company/musicxray,MusicXray,Company,other,2000000,4/2/2012,series-a,unknown,USA,NY,New York,new york
/company/mustbin-inc,MustBin,Company,software,1365000,12/27/2012,other,unknown,USA,MA,TBD,waban
/company/mutualink,Mutualink,Company,software,6000000,3/19/2012,venture,unknown,USA,CT,Wallingford,wallingford
/company/mutualink,Mutualink,Company,software,2333224,5/10/2013,venture,unknown,USA,CT,Wallingford,wallingford
/company/mutualmind,MutualMind,Company,enterprise,150000,5/17/2010,angel,unknown,USA,TX,Dallas,plano
/company/mutualmind,MutualMind,Company,enterprise,300000,8/1/2012,angel,unknown,USA,TX,Dallas,plano
/company/muziwave-com,Muziwave.com,Company,other,25000,8/1/2012,angel,unknown,USA,CA,Los Angeles,los angeles
/company/muziwave-com,Muziwave.com,Company,other,500000,9/8/2012,angel,unknown,USA,CA,Los Angeles,los angeles
/company/muzy,Muzy,Company,web,4400000,6/18/2013,series-a,unknown,USA,CA,SF Bay,san francisco
/company/mvalent,mValent,Company,software,6000000,12/5/2005,series-c+,acquired,USA,CA,SF Bay,redwood shores
/company/mwi,MWI,Company,web,100000,1/1/1999,angel,unknown,USA,UT,Salt Lake City,draper
/company/mwi,MWI,Company,web,180000,1/1/2003,angel,unknown,USA,UT,Salt Lake City,draper
/company/mwi,MWI,Company,web,70000,1/1/2007,angel,unknown,USA,UT,Salt Lake City,draper
/company/mx-logic,MX Logic,Company,security,4000000,11/7/2006,series-c+,acquired,USA,CO,Denver,englewood
